horodatage;code_http;duree_ms;serveur
2026-09-21T16:46:11.380;200;18;web1
2026-09-21T16:46:11.672;200;18;web2
2026-09-21T16:46:11.958;200;13;web1
2026-09-21T16:46:12.262;200;17;web2
2026-09-21T16:46:12.556;200;13;web1
2026-09-21T16:46:12.866;200;17;web2
2026-09-21T16:46:13.146;200;15;web1
2026-09-21T16:46:13.435;200;14;web2
2026-09-21T16:46:13.731;200;19;web1
2026-09-21T16:46:14.023;200;15;web2
2026-09-21T16:46:14.310;200;14;web1
2026-09-21T16:46:14.619;200;18;web2
2026-09-21T16:46:14.920;200;19;web1
2026-09-21T16:46:15.218;200;17;web2
2026-09-21T16:46:15.506;000;2000;?
2026-09-21T16:46:15.771;000;2000;?
2026-09-21T16:46:16.056;000;2000;?
2026-09-21T16:46:16.327;000;2000;?
2026-09-21T16:46:16.613;000;2000;?
2026-09-21T16:46:16.887;000;2000;?
2026-09-21T16:46:17.163;000;2000;?
2026-09-21T16:46:17.436;000;2000;?
2026-09-21T16:46:17.719;000;2000;?
2026-09-21T16:46:17.978;000;2000;?
2026-09-21T16:46:18.257;000;2000;?
2026-09-21T16:46:18.497;000;2000;?
2026-09-21T16:46:18.755;000;2000;?
2026-09-21T16:46:19.032;000;2000;?
2026-09-21T16:46:19.307;000;2000;?
2026-09-21T16:46:19.605;000;2000;?
2026-09-21T16:46:19.886;000;2000;?
2026-09-21T16:46:20.127;000;2000;?
2026-09-21T16:46:20.414;000;2000;?
2026-09-21T16:46:20.655;000;2000;?
2026-09-21T16:46:20.930;000;2000;?
2026-09-21T16:46:21.198;000;2000;?
2026-09-21T16:46:21.489;000;2000;?
2026-09-21T16:46:21.772;000;2000;?
2026-09-21T16:46:22.014;000;2000;?
2026-09-21T16:46:22.301;000;2000;?
2026-09-21T16:46:22.568;000;2000;?
2026-09-21T16:46:22.854;000;2000;?
2026-09-21T16:46:23.116;000;2000;?
2026-09-21T16:46:23.375;000;2000;?
2026-09-21T16:46:23.656;000;2000;?
2026-09-21T16:46:23.904;000;2000;?
2026-09-21T16:46:24.169;000;2000;?
2026-09-21T16:46:24.461;000;2000;?
2026-09-21T16:46:24.748;000;2000;?
2026-09-21T16:46:25.036;000;2000;?
2026-09-21T16:46:25.311;000;2000;?
2026-09-21T16:46:25.599;000;2000;?
2026-09-21T16:46:25.865;000;2000;?
2026-09-21T16:46:26.108;000;2000;?
2026-09-21T16:46:26.374;000;2000;?
2026-09-21T16:46:26.593;000;2000;?
2026-09-21T16:46:26.811;000;2000;?
2026-09-21T16:46:27.027;000;2000;?
2026-09-21T16:46:27.242;000;2000;?
2026-09-21T16:46:27.467;000;2000;?
2026-09-21T16:46:27.685;000;2000;?
2026-09-21T16:46:27.927;000;2000;?
2026-09-21T16:46:28.202;000;2000;?
2026-09-21T16:46:28.471;000;2000;?
2026-09-21T16:46:28.718;000;2000;?
2026-09-21T16:46:28.976;000;2000;?
2026-09-21T16:46:29.229;000;2000;?
2026-09-21T16:46:29.513;000;2000;?
2026-09-21T16:46:29.792;000;2000;?
2026-09-21T16:46:30.081;000;2000;?
2026-09-21T16:46:30.371;000;2000;?
2026-09-21T16:46:30.617;000;2000;?
2026-09-21T16:46:30.896;000;2000;?
2026-09-21T16:46:31.139;000;2000;?
2026-09-21T16:46:31.392;000;2000;?
2026-09-21T16:46:31.643;000;2000;?
2026-09-21T16:46:31.922;000;2000;?
2026-09-21T16:46:32.175;000;2000;?
2026-09-21T16:46:32.463;000;2000;?
2026-09-21T16:46:32.740;000;2000;?
2026-09-21T16:46:32.994;000;2000;?
2026-09-21T16:46:33.240;000;2000;?
2026-09-21T16:46:33.483;000;2000;?
2026-09-21T16:46:33.746;000;2000;?
2026-09-21T16:46:34.007;000;2000;?
2026-09-21T16:46:34.252;000;2000;?
2026-09-21T16:46:34.525;000;2000;?
2026-09-21T16:46:34.811;000;2000;?
2026-09-21T16:46:35.085;000;2000;?
2026-09-21T16:46:35.369;000;2000;?
2026-09-21T16:46:35.632;000;2000;?
2026-09-21T16:46:35.884;000;2000;?
2026-09-21T16:46:36.127;000;2000;?
2026-09-21T16:46:36.390;000;2000;?
2026-09-21T16:46:36.686;000;2000;?
2026-09-21T16:46:36.966;000;2000;?
2026-09-21T16:46:37.210;000;2000;?
2026-09-21T16:46:37.483;000;2000;?
2026-09-21T16:46:37.780;000;2000;?
2026-09-21T16:46:38.064;000;2000;?
2026-09-21T16:46:38.336;000;2000;?
2026-09-21T16:46:38.584;000;2000;?
2026-09-21T16:46:38.828;000;2000;?
2026-09-21T16:46:39.115;000;2000;?
2026-09-21T16:46:39.390;000;2000;?
2026-09-21T16:46:39.679;000;2000;?
2026-09-21T16:46:39.942;000;2000;?
2026-09-21T16:46:40.217;000;2000;?
2026-09-21T16:46:40.495;000;2000;?
2026-09-21T16:46:40.776;000;2000;?
2026-09-21T16:46:41.050;000;2000;?
