horodatage;code_http;duree_ms;serveur
2026-09-21T16:38:52.434;200;16;web2
2026-09-21T16:38:52.735;200;18;web1
2026-09-21T16:38:53.028;200;17;web2
2026-09-21T16:38:53.322;200;15;web1
2026-09-21T16:38:53.624;200;16;web2
2026-09-21T16:38:53.914;200;16;web1
2026-09-21T16:38:54.203;200;14;web2
2026-09-21T16:38:54.495;200;15;web1
2026-09-21T16:38:54.793;200;14;web2
2026-09-21T16:38:55.091;200;15;web1
2026-09-21T16:38:55.392;200;16;web2
2026-09-21T16:38:55.692;200;19;web1
2026-09-21T16:38:55.992;200;16;web2
2026-09-21T16:38:56.296;200;14;web1
2026-09-21T16:38:56.590;200;14;web2
2026-09-21T16:38:56.886;200;16;web1
2026-09-21T16:38:57.186;200;19;web2
2026-09-21T16:38:57.472;200;16;web1
2026-09-21T16:38:57.758;200;13;web2
2026-09-21T16:38:58.054;200;15;web1
2026-09-21T16:38:58.343;200;15;web2
2026-09-21T16:38:58.634;200;14;web1
2026-09-21T16:38:58.936;200;18;web2
2026-09-21T16:38:59.235;200;16;web1
2026-09-21T16:38:59.537;200;16;web2
2026-09-21T16:38:59.839;200;17;web1
2026-09-21T16:39:00.142;200;23;web2
2026-09-21T16:39:00.443;200;16;web1
2026-09-21T16:39:00.751;200;17;web2
2026-09-21T16:39:01.050;200;15;web1
2026-09-21T16:39:01.352;200;17;web2
2026-09-21T16:39:01.656;200;16;web1
2026-09-21T16:39:01.953;200;15;web2
2026-09-21T16:39:02.246;200;16;web1
2026-09-21T16:39:02.535;200;14;web2
2026-09-21T16:39:02.831;200;18;web1
2026-09-21T16:39:03.123;200;15;web2
2026-09-21T16:39:03.415;200;14;web1
2026-09-21T16:39:03.715;200;14;web2
2026-09-21T16:39:04.012;200;15;web1
