horodatage;code_http;duree_ms;serveur
2026-09-21T16:47:56.420;200;15;web1
2026-09-21T16:47:56.711;200;16;web2
2026-09-21T16:47:57.020;200;17;web1
2026-09-21T16:47:57.307;200;13;web2
2026-09-21T16:47:57.606;200;14;web1
2026-09-21T16:47:57.894;200;9;web2
2026-09-21T16:47:58.204;200;22;web1
2026-09-21T16:47:58.448;200;7;web2
2026-09-21T16:47:58.723;200;9;web1
2026-09-21T16:47:59.015;200;19;web2
2026-09-21T16:47:59.294;200;8;web1
2026-09-21T16:47:59.575;200;11;web2
2026-09-21T16:47:59.834;200;9;web1
2026-09-21T16:48:00.135;200;18;web2
2026-09-21T16:48:00.440;200;18;web1
2026-09-21T16:48:00.686;200;8;web2
2026-09-21T16:48:00.987;200;21;web1
2026-09-21T16:48:01.295;200;25;web2
2026-09-21T16:48:01.594;200;19;web1
2026-09-21T16:48:01.846;200;8;web2
2026-09-21T16:48:02.136;200;12;web1
2026-09-21T16:48:02.450;200;18;web2
2026-09-21T16:48:02.738;200;12;web1
2026-09-21T16:48:03.035;200;18;web2
2026-09-21T16:48:03.342;200;20;web1
2026-09-21T16:48:03.619;200;9;web2
2026-09-21T16:48:03.925;200;17;web1
2026-09-21T16:48:04.176;200;8;web2
2026-09-21T16:48:04.484;200;25;web1
2026-09-21T16:48:04.772;200;15;web2
2026-09-21T16:48:05.060;200;12;web1
2026-09-21T16:48:05.326;200;8;web2
2026-09-21T16:48:05.609;200;10;web1
2026-09-21T16:48:05.900;200;15;web2
2026-09-21T16:48:06.191;200;13;web1
2026-09-21T16:48:06.486;200;18;web2
2026-09-21T16:48:06.777;200;19;web1
2026-09-21T16:48:07.091;200;17;web2
2026-09-21T16:48:07.407;200;21;web1
2026-09-21T16:48:07.692;200;15;web2
2026-09-21T16:48:07.971;200;12;web1
2026-09-21T16:48:08.255;200;9;web2
2026-09-21T16:48:08.554;200;17;web1
2026-09-21T16:48:08.855;200;18;web2
2026-09-21T16:48:09.151;200;13;web1
2026-09-21T16:48:09.439;200;12;web2
2026-09-21T16:48:09.740;200;18;web1
2026-09-21T16:48:10.043;200;16;web2
2026-09-21T16:48:10.360;200;23;web1
2026-09-21T16:48:10.676;200;21;web2
2026-09-21T16:48:10.986;200;19;web1
2026-09-21T16:48:11.232;000;2000;?
2026-09-21T16:48:11.471;000;2000;?
2026-09-21T16:48:11.709;000;2000;?
2026-09-21T16:48:11.988;000;2000;?
2026-09-21T16:48:12.227;000;2000;?
2026-09-21T16:48:12.458;000;2000;?
2026-09-21T16:48:12.721;000;2000;?
2026-09-21T16:48:12.998;000;2000;?
2026-09-21T16:48:13.245;000;2000;?
2026-09-21T16:48:13.484;000;2000;?
2026-09-21T16:48:13.728;000;2000;?
2026-09-21T16:48:13.967;000;2000;?
2026-09-21T16:48:14.200;000;2000;?
2026-09-21T16:48:14.440;000;2000;?
2026-09-21T16:48:14.720;000;2000;?
2026-09-21T16:48:15.006;000;2000;?
2026-09-21T16:48:15.248;000;2000;?
2026-09-21T16:48:15.512;000;2000;?
2026-09-21T16:48:15.788;000;2000;?
2026-09-21T16:48:16.030;000;2000;?
2026-09-21T16:48:16.266;000;2000;?
2026-09-21T16:48:16.529;000;2000;?
2026-09-21T16:48:16.779;000;2000;?
2026-09-21T16:48:17.010;000;2000;?
2026-09-21T16:48:17.246;000;2000;?
2026-09-21T16:48:17.505;000;2000;?
2026-09-21T16:48:17.772;000;2000;?
2026-09-21T16:48:18.008;000;2000;?
2026-09-21T16:48:18.267;000;2000;?
2026-09-21T16:48:18.506;000;2000;?
2026-09-21T16:48:18.779;000;2000;?
2026-09-21T16:48:19.027;000;2000;?
2026-09-21T16:48:19.259;000;2000;?
2026-09-21T16:48:19.543;000;2000;?
2026-09-21T16:48:19.786;000;2000;?
2026-09-21T16:48:20.062;000;2000;?
2026-09-21T16:48:20.333;000;2000;?
2026-09-21T16:48:20.628;000;2000;?
2026-09-21T16:48:20.869;000;2000;?
2026-09-21T16:48:21.120;000;2000;?
2026-09-21T16:48:21.376;000;2000;?
2026-09-21T16:48:21.667;000;2000;?
2026-09-21T16:48:21.916;000;2000;?
2026-09-21T16:48:22.157;000;2000;?
2026-09-21T16:48:22.420;000;2000;?
2026-09-21T16:48:22.665;000;2000;?
2026-09-21T16:48:22.902;000;2000;?
2026-09-21T16:48:23.184;000;2000;?
2026-09-21T16:48:23.471;000;2000;?
2026-09-21T16:48:23.716;000;2000;?
2026-09-21T16:48:23.962;000;2000;?
2026-09-21T16:48:24.209;000;2000;?
2026-09-21T16:48:24.457;000;2000;?
2026-09-21T16:48:24.743;000;2000;?
2026-09-21T16:48:25.028;000;2000;?
2026-09-21T16:48:25.293;000;2000;?
2026-09-21T16:48:25.534;000;2000;?
2026-09-21T16:48:25.778;000;2000;?
2026-09-21T16:48:26.015;000;2000;?
2026-09-21T16:48:26.276;000;2000;?
