horodatage;code_http;duree_ms;serveur
2026-09-21T16:36:16.603;200;12;web2
2026-09-21T16:36:16.857;200;9;web1
2026-09-21T16:36:17.135;200;12;web2
2026-09-21T16:36:17.425;200;13;web1
2026-09-21T16:36:17.719;200;12;web2
2026-09-21T16:36:18.014;200;17;web1
2026-09-21T16:36:18.251;200;4;web2
2026-09-21T16:36:18.540;200;16;web1
2026-09-21T16:36:18.835;200;9;web2
2026-09-21T16:36:19.146;200;18;web1
2026-09-21T16:36:19.395;200;4;web2
2026-09-21T16:36:19.673;200;7;web1
2026-09-21T16:36:19.962;200;13;web2
2026-09-21T16:36:20.269;200;19;web1
2026-09-21T16:36:20.522;200;8;web2
2026-09-21T16:36:20.783;200;6;web1
2026-09-21T16:36:21.065;200;10;web2
2026-09-21T16:36:21.382;200;20;web1
2026-09-21T16:36:21.694;200;20;web2
2026-09-21T16:36:21.988;200;15;web1
2026-09-21T16:36:22.271;200;12;web2
2026-09-21T16:36:22.562;200;11;web1
2026-09-21T16:36:22.839;200;6;web2
2026-09-21T16:36:23.123;200;9;web1
2026-09-21T16:36:23.389;200;6;web2
2026-09-21T16:36:23.700;200;22;web1
2026-09-21T16:36:23.972;200;8;web2
2026-09-21T16:36:24.234;200;7;web1
2026-09-21T16:36:24.522;200;12;web2
2026-09-21T16:36:24.839;200;19;web1
2026-09-21T16:36:25.156;200;18;web2
2026-09-21T16:36:25.468;200;20;web1
2026-09-21T16:36:25.782;200;16;web2
2026-09-21T16:36:26.090;200;16;web1
2026-09-21T16:36:26.335;200;7;web2
2026-09-21T16:36:26.634;200;18;web1
2026-09-21T16:36:26.920;200;14;web2
2026-09-21T16:36:27.234;200;17;web1
2026-09-21T16:36:27.501;200;9;web2
2026-09-21T16:36:27.791;200;17;web1
2026-09-21T16:36:28.082;200;13;web2
2026-09-21T16:36:28.377;200;17;web1
2026-09-21T16:36:28.676;200;17;web2
2026-09-21T16:36:28.976;200;17;web1
2026-09-21T16:36:29.271;200;12;web2
2026-09-21T16:36:29.562;200;15;web1
2026-09-21T16:36:29.861;200;15;web2
2026-09-21T16:36:30.157;200;15;web1
2026-09-21T16:36:30.454;200;15;web2
2026-09-21T16:36:30.745;200;16;web1
2026-09-21T16:36:31.042;200;14;web2
2026-09-21T16:36:31.341;200;16;web1
2026-09-21T16:36:31.640;200;18;web2
2026-09-21T16:36:31.934;200;15;web1
2026-09-21T16:36:32.238;200;16;web2
2026-09-21T16:36:32.537;200;16;web1
2026-09-21T16:36:32.837;200;17;web2
2026-09-21T16:36:33.130;200;16;web1
2026-09-21T16:36:33.429;200;18;web2
2026-09-21T16:36:33.720;200;15;web1
2026-09-21T16:36:34.013;200;14;web2
2026-09-21T16:36:34.308;200;16;web1
2026-09-21T16:36:34.602;200;15;web2
2026-09-21T16:36:34.929;200;21;web1
2026-09-21T16:36:35.264;200;19;web2
2026-09-21T16:36:35.535;200;6;web1
2026-09-21T16:36:35.827;200;16;web2
2026-09-21T16:36:36.147;200;20;web1
2026-09-21T16:36:36.427;200;11;web2
2026-09-21T16:36:36.714;200;5;web1
2026-09-21T16:36:36.999;200;6;web2
2026-09-21T16:36:37.320;200;21;web1
2026-09-21T16:36:37.643;200;27;web2
2026-09-21T16:36:37.949;200;17;web1
2026-09-21T16:36:38.238;200;13;web2
2026-09-21T16:36:38.557;200;20;web1
2026-09-21T16:36:38.857;200;17;web2
2026-09-21T16:36:39.154;200;15;web1
2026-09-21T16:36:39.456;200;16;web2
2026-09-21T16:36:39.763;200;18;web1
2026-09-21T16:36:40.062;200;16;web2
2026-09-21T16:36:40.360;200;16;web1
2026-09-21T16:36:40.661;200;17;web2
2026-09-21T16:36:40.975;200;22;web1
2026-09-21T16:36:41.282;200;18;web2
2026-09-21T16:36:41.579;200;18;web1
2026-09-21T16:36:41.875;200;14;web2
2026-09-21T16:36:42.185;200;17;web1
2026-09-21T16:36:42.483;200;16;web2
2026-09-21T16:36:42.788;200;16;web1
2026-09-21T16:36:43.092;200;15;web2
2026-09-21T16:36:43.576;200;193;web1
2026-09-21T16:36:43.867;200;10;web2
2026-09-21T16:36:44.170;200;17;web1
2026-09-21T16:36:44.469;200;15;web2
2026-09-21T16:36:44.771;200;19;web1
2026-09-21T16:36:45.069;200;15;web2
2026-09-21T16:36:45.375;200;19;web1
2026-09-21T16:36:45.672;200;17;web2
2026-09-21T16:36:45.978;200;15;web1
2026-09-21T16:36:46.272;200;15;web2
2026-09-21T16:36:46.566;200;14;web1
2026-09-21T16:36:46.864;200;17;web2
2026-09-21T16:36:47.161;200;15;web1
2026-09-21T16:36:47.458;200;17;web2
2026-09-21T16:36:47.741;200;15;web1
2026-09-21T16:36:48.038;200;16;web2
2026-09-21T16:36:48.330;200;16;web1
2026-09-21T16:36:48.623;200;16;web2
2026-09-21T16:36:48.911;200;15;web1
2026-09-21T16:36:49.205;200;16;web2
2026-09-21T16:36:49.500;200;16;web1
2026-09-21T16:36:49.801;200;18;web2
2026-09-21T16:36:50.098;200;18;web1
2026-09-21T16:36:50.389;200;15;web2
2026-09-21T16:36:50.686;200;16;web1
2026-09-21T16:36:50.990;200;16;web2
2026-09-21T16:36:51.286;200;13;web1
2026-09-21T16:36:51.580;200;13;web2
2026-09-21T16:36:51.861;200;13;web1
2026-09-21T16:36:52.147;200;14;web2
2026-09-21T16:36:52.432;200;15;web1
2026-09-21T16:36:52.737;200;18;web2
2026-09-21T16:36:53.041;200;16;web1
2026-09-21T16:36:53.342;200;17;web2
2026-09-21T16:36:53.640;200;16;web1
2026-09-21T16:36:53.936;200;14;web2
2026-09-21T16:36:54.226;200;16;web1
2026-09-21T16:36:54.521;200;16;web2
2026-09-21T16:36:54.818;200;15;web1
2026-09-21T16:36:55.135;200;22;web2
2026-09-21T16:36:55.427;200;16;web1
