horodatage;code_http;duree_ms;serveur
2026-09-21T16:40:01.249;200;17;web1
2026-09-21T16:40:01.539;200;11;web2
2026-09-21T16:40:01.782;200;9;web1
2026-09-21T16:40:02.058;200;8;web2
2026-09-21T16:40:02.342;200;9;web1
2026-09-21T16:40:02.648;200;16;web2
2026-09-21T16:40:02.940;200;16;web1
2026-09-21T16:40:03.230;200;12;web2
2026-09-21T16:40:03.541;200;15;web1
2026-09-21T16:40:03.852;200;16;web2
2026-09-21T16:40:04.145;200;11;web1
2026-09-21T16:40:04.430;200;8;web2
2026-09-21T16:40:04.671;200;8;web1
2026-09-21T16:40:04.976;200;15;web2
2026-09-21T16:40:05.290;200;19;web1
2026-09-21T16:40:05.587;200;10;web2
2026-09-21T16:40:05.865;200;8;web1
2026-09-21T16:40:06.138;200;7;web2
2026-09-21T16:40:06.426;200;11;web1
2026-09-21T16:40:06.737;200;15;web2
2026-09-21T16:40:07.016;200;11;web1
2026-09-21T16:40:07.296;200;11;web2
2026-09-21T16:40:07.606;200;19;web1
2026-09-21T16:40:07.891;200;9;web2
2026-09-21T16:40:08.166;200;8;web1
2026-09-21T16:40:08.461;200;11;web2
2026-09-21T16:40:08.752;200;15;web1
2026-09-21T16:40:09.003;200;6;web2
2026-09-21T16:40:09.277;200;7;web1
2026-09-21T16:40:09.549;200;6;web2
2026-09-21T16:40:09.791;200;8;web1
2026-09-21T16:40:10.070;200;10;web2
2026-09-21T16:40:10.339;200;12;web1
2026-09-21T16:40:10.626;200;10;web2
2026-09-21T16:40:10.915;200;12;web1
2026-09-21T16:40:11.192;200;12;web2
2026-09-21T16:40:11.470;200;6;web1
2026-09-21T16:40:11.736;200;4;web2
2026-09-21T16:40:11.963;200;5;web1
2026-09-21T16:40:12.227;200;4;web2
2026-09-21T16:40:12.544;200;18;web1
2026-09-21T16:40:12.852;200;14;web2
2026-09-21T16:40:13.151;200;16;web1
2026-09-21T16:40:13.434;200;12;web2
2026-09-21T16:40:13.748;200;20;web1
2026-09-21T16:40:14.014;200;4;web2
2026-09-21T16:40:14.315;200;18;web1
2026-09-21T16:40:14.631;200;17;web2
2026-09-21T16:40:14.921;200;17;web1
2026-09-21T16:40:15.224;200;17;web2
2026-09-21T16:40:15.504;200;14;web1
2026-09-21T16:40:15.796;200;16;web2
2026-09-21T16:40:16.091;200;15;web1
2026-09-21T16:40:16.384;200;14;web2
2026-09-21T16:40:16.684;200;15;web1
2026-09-21T16:40:16.983;200;17;web2
2026-09-21T16:40:17.285;200;16;web1
2026-09-21T16:40:17.587;200;19;web2
2026-09-21T16:40:17.883;200;14;web1
2026-09-21T16:40:18.178;200;16;web2
2026-09-21T16:40:18.468;200;16;web1
2026-09-21T16:40:18.768;200;16;web2
2026-09-21T16:40:19.052;200;13;web1
2026-09-21T16:40:19.348;200;15;web2
2026-09-21T16:40:19.650;200;16;web1
2026-09-21T16:40:19.944;200;16;web2
2026-09-21T16:40:20.236;200;14;web1
2026-09-21T16:40:20.528;200;16;web2
2026-09-21T16:40:20.826;200;17;web1
2026-09-21T16:40:21.119;200;15;web2
2026-09-21T16:40:21.418;200;16;web1
2026-09-21T16:40:21.712;200;15;web2
2026-09-21T16:40:22.006;200;13;web1
2026-09-21T16:40:22.294;200;13;web2
2026-09-21T16:40:22.576;200;6;web1
2026-09-21T16:40:22.892;200;19;web2
2026-09-21T16:40:23.196;200;18;web1
2026-09-21T16:40:23.469;200;6;web2
2026-09-21T16:40:23.791;200;25;web1
2026-09-21T16:40:24.063;200;8;web2
2026-09-21T16:40:24.369;200;17;web1
2026-09-21T16:40:24.646;200;9;web2
2026-09-21T16:40:24.951;200;15;web1
2026-09-21T16:40:25.251;200;16;web2
2026-09-21T16:40:25.537;200;14;web1
2026-09-21T16:40:25.832;200;16;web2
2026-09-21T16:40:26.126;200;21;web1
2026-09-21T16:40:26.427;200;15;web2
2026-09-21T16:40:26.704;200;13;web1
2026-09-21T16:40:27.007;200;16;web2
2026-09-21T16:40:27.306;200;23;web1
2026-09-21T16:40:27.608;200;17;web2
2026-09-21T16:40:27.904;200;16;web1
2026-09-21T16:40:28.201;200;18;web2
2026-09-21T16:40:28.503;200;19;web1
2026-09-21T16:40:28.816;200;15;web2
2026-09-21T16:40:29.116;200;19;web1
2026-09-21T16:40:29.409;200;16;web2
2026-09-21T16:40:29.697;200;15;web1
2026-09-21T16:40:29.994;200;17;web2
2026-09-21T16:40:30.293;200;17;web1
2026-09-21T16:40:30.590;200;15;web2
2026-09-21T16:40:30.894;200;17;web1
2026-09-21T16:40:31.188;200;18;web2
2026-09-21T16:40:31.489;200;20;web1
2026-09-21T16:40:31.787;200;18;web2
2026-09-21T16:40:32.088;200;17;web1
2026-09-21T16:40:32.380;200;13;web2
2026-09-21T16:40:32.679;200;15;web1
2026-09-21T16:40:32.974;200;15;web2
2026-09-21T16:40:33.266;200;16;web1
2026-09-21T16:40:33.568;200;18;web2
2026-09-21T16:40:33.875;200;18;web1
2026-09-21T16:40:34.173;200;14;web2
2026-09-21T16:40:34.468;200;14;web1
2026-09-21T16:40:34.758;200;16;web2
2026-09-21T16:40:35.054;200;18;web1
2026-09-21T16:40:35.353;200;16;web2
2026-09-21T16:40:35.655;200;15;web1
2026-09-21T16:40:35.952;200;13;web2
2026-09-21T16:40:36.246;200;17;web1
2026-09-21T16:40:36.541;200;16;web2
2026-09-21T16:40:36.847;200;24;web1
2026-09-21T16:40:37.141;200;15;web2
2026-09-21T16:40:37.436;200;18;web1
2026-09-21T16:40:37.724;200;15;web2
2026-09-21T16:40:38.004;200;15;web1
2026-09-21T16:40:38.294;200;14;web2
2026-09-21T16:40:38.591;200;16;web1
2026-09-21T16:40:38.918;200;20;web2
2026-09-21T16:40:39.211;200;16;web1
2026-09-21T16:40:39.507;200;15;web2
2026-09-21T16:40:39.803;200;21;web1
2026-09-21T16:40:40.087;200;11;web2
2026-09-21T16:40:40.382;200;16;web1
2026-09-21T16:40:40.671;200;15;web2
2026-09-21T16:40:40.967;200;17;web1
2026-09-21T16:40:41.251;200;16;web2
2026-09-21T16:40:41.541;200;16;web1
2026-09-21T16:40:41.836;200;19;web2
2026-09-21T16:40:42.140;200;19;web1
2026-09-21T16:40:42.443;200;19;web2
2026-09-21T16:40:42.738;200;14;web1
2026-09-21T16:40:43.039;200;16;web2
