horodatage;code_http;duree_ms;serveur
2026-09-21T16:49:06.989;200;17;web1
2026-09-21T16:49:07.294;200;17;web2
2026-09-21T16:49:07.603;200;24;web1
2026-09-21T16:49:07.904;200;19;web2
2026-09-21T16:49:08.201;200;16;web1
2026-09-21T16:49:08.493;200;16;web2
2026-09-21T16:49:08.790;200;18;web1
2026-09-21T16:49:09.080;200;11;web2
2026-09-21T16:49:09.382;200;20;web1
2026-09-21T16:49:09.676;200;17;web2
2026-09-21T16:49:09.972;200;15;web1
2026-09-21T16:49:10.263;200;13;web2
2026-09-21T16:49:10.570;200;19;web1
2026-09-21T16:49:10.870;200;19;web2
2026-09-21T16:49:11.167;200;17;web1
2026-09-21T16:49:11.459;200;16;web2
2026-09-21T16:49:11.758;200;18;web1
2026-09-21T16:49:12.053;200;17;web2
2026-09-21T16:49:12.346;200;20;web1
2026-09-21T16:49:12.600;000;2000;?
2026-09-21T16:49:12.865;000;2000;?
2026-09-21T16:49:13.153;000;2000;?
2026-09-21T16:49:13.398;000;2000;?
2026-09-21T16:49:13.634;000;2000;?
2026-09-21T16:49:13.906;000;2000;?
2026-09-21T16:49:14.181;000;2000;?
2026-09-21T16:49:14.466;000;2000;?
2026-09-21T16:49:14.743;000;2000;?
2026-09-21T16:49:15.026;000;2000;?
2026-09-21T16:49:15.306;000;2000;?
2026-09-21T16:49:15.546;000;2000;?
2026-09-21T16:49:15.780;000;2000;?
2026-09-21T16:49:16.018;000;2000;?
2026-09-21T16:49:16.300;000;2000;?
2026-09-21T16:49:16.566;000;2000;?
2026-09-21T16:49:16.823;000;2000;?
2026-09-21T16:49:17.112;000;2000;?
2026-09-21T16:49:17.356;000;2000;?
2026-09-21T16:49:17.642;000;2000;?
2026-09-21T16:49:17.956;200;37;web1
2026-09-21T16:49:19.257;200;1026;web2
2026-09-21T16:49:19.555;200;18;web1
2026-09-21T16:49:19.837;200;8;web2
2026-09-21T16:49:20.130;200;15;web1
2026-09-21T16:49:20.432;200;17;web2
2026-09-21T16:49:20.739;200;16;web1
2026-09-21T16:49:21.019;200;7;web2
2026-09-21T16:49:21.298;200;6;web1
2026-09-21T16:49:21.581;200;8;web2
2026-09-21T16:49:21.868;200;11;web1
2026-09-21T16:49:22.176;200;17;web2
2026-09-21T16:49:22.459;200;12;web1
2026-09-21T16:49:22.748;200;14;web2
2026-09-21T16:49:23.050;200;19;web1
2026-09-21T16:49:23.354;200;18;web2
2026-09-21T16:49:23.645;200;16;web1
2026-09-21T16:49:23.958;200;21;web2
2026-09-21T16:49:24.264;200;20;web1
2026-09-21T16:49:24.567;200;18;web2
2026-09-21T16:49:24.878;200;22;web1
2026-09-21T16:49:25.168;200;16;web2
2026-09-21T16:49:25.472;200;17;web1
2026-09-21T16:49:25.776;200;21;web2
2026-09-21T16:49:26.087;200;18;web1
2026-09-21T16:49:26.378;200;14;web2
2026-09-21T16:49:26.669;200;13;web1
2026-09-21T16:49:26.978;200;19;web2
2026-09-21T16:49:27.261;200;11;web1
2026-09-21T16:49:27.552;200;16;web2
2026-09-21T16:49:27.859;200;17;web1
2026-09-21T16:49:28.144;200;15;web2
2026-09-21T16:49:28.422;200;9;web1
2026-09-21T16:49:28.730;200;19;web2
2026-09-21T16:49:29.029;200;16;web1
2026-09-21T16:49:29.327;200;18;web2
2026-09-21T16:49:29.635;200;19;web1
2026-09-21T16:49:29.941;200;18;web2
2026-09-21T16:49:30.238;200;17;web1
2026-09-21T16:49:30.552;200;22;web2
2026-09-21T16:49:30.862;200;21;web1
2026-09-21T16:49:31.157;200;11;web2
2026-09-21T16:49:31.468;200;23;web1
2026-09-21T16:49:31.778;200;19;web2
2026-09-21T16:49:32.075;200;19;web1
2026-09-21T16:49:32.384;200;21;web2
2026-09-21T16:49:32.692;200;21;web1
2026-09-21T16:49:33.008;200;18;web2
2026-09-21T16:49:33.310;200;20;web1
2026-09-21T16:49:33.599;200;17;web2
2026-09-21T16:49:33.911;200;20;web1
2026-09-21T16:49:34.216;200;16;web2
2026-09-21T16:49:34.495;200;9;web1
2026-09-21T16:49:34.809;200;21;web2
2026-09-21T16:49:35.123;200;27;web1
2026-09-21T16:49:35.416;200;13;web2
2026-09-21T16:49:35.718;200;17;web1
2026-09-21T16:49:36.032;200;20;web2
2026-09-21T16:49:36.319;200;13;web1
2026-09-21T16:49:36.626;200;18;web2
