horodatage;code_http;duree_ms;serveur
2026-09-21T10:42:24.656;200;19;web2
2026-09-21T10:42:24.963;200;18;web2
2026-09-21T10:42:25.267;200;17;web2
2026-09-21T10:42:25.569;200;16;web2
2026-09-21T10:42:25.879;200;20;web2
2026-09-21T10:42:26.180;200;17;web2
2026-09-21T10:42:26.499;200;31;web2
2026-09-21T10:42:26.803;200;16;web2
2026-09-21T10:42:27.118;200;15;web2
2026-09-21T10:42:27.427;200;19;web2
2026-09-21T10:42:27.726;200;17;web2
2026-09-21T10:42:28.033;200;19;web2
2026-09-21T10:42:28.333;200;18;web2
2026-09-21T10:42:28.633;200;19;web2
2026-09-21T10:42:28.934;200;17;web2
2026-09-21T10:42:29.230;200;14;web2
2026-09-21T10:42:29.536;200;21;web2
2026-09-21T10:42:29.841;200;18;web2
2026-09-21T10:42:30.144;200;16;web2
2026-09-21T10:42:30.448;200;17;web1
2026-09-21T10:42:30.758;200;18;web2
2026-09-21T10:42:31.064;200;17;web1
2026-09-21T10:42:31.367;200;15;web2
2026-09-21T10:42:31.655;200;16;web1
2026-09-21T10:42:31.946;200;12;web2
2026-09-21T10:42:32.246;200;16;web1
2026-09-21T10:42:32.563;200;25;web2
2026-09-21T10:42:32.879;200;21;web1
2026-09-21T10:42:33.194;200;18;web2
2026-09-21T10:42:33.496;200;15;web1
2026-09-21T10:42:33.806;200;20;web2
2026-09-21T10:42:34.094;200;13;web1
2026-09-21T10:42:34.407;200;18;web2
2026-09-21T10:42:34.699;200;14;web1
2026-09-21T10:42:35.007;200;19;web2
2026-09-21T10:42:35.314;200;17;web1
2026-09-21T10:42:35.599;200;7;web2
2026-09-21T10:42:35.901;200;18;web1
2026-09-21T10:42:36.202;200;22;web2
2026-09-21T10:42:36.487;200;7;web1
2026-09-21T10:42:36.798;200;22;web2
2026-09-21T10:42:37.104;200;17;web1
2026-09-21T10:42:37.394;200;16;web2
2026-09-21T10:42:37.664;200;6;web1
2026-09-21T10:42:37.964;200;16;web2
2026-09-21T10:42:38.270;200;19;web1
2026-09-21T10:42:38.584;200;18;web2
2026-09-21T10:42:38.888;200;20;web1
2026-09-21T10:42:39.185;200;17;web2
2026-09-21T10:42:39.499;200;18;web1
2026-09-21T10:42:39.805;200;18;web2
2026-09-21T10:42:40.113;200;20;web1
2026-09-21T10:42:40.419;200;17;web2
2026-09-21T10:42:40.731;200;19;web1
